persona_id,question_id,run_index,rating,failures,response,collected_at
0,1,1,5,0,5,2026-07-30T14:00:55.187579
0,1,2,5,0,5,2026-07-30T14:00:56.844148
0,1,3,5,0,5,2026-07-30T14:00:58.510746
0,1,4,5,0,5,2026-07-30T14:01:00.180657
0,1,5,5,0,5,2026-07-30T14:01:01.364422
0,1,6,2,0,2,2026-07-30T14:01:03.242708
0,1,7,3,0,3,2026-07-30T14:01:04.500166
0,1,8,5,0,5,2026-07-30T14:01:06.361885
0,1,9,5,0,5,2026-07-30T14:01:08.211150
0,1,10,4,0,4,2026-07-30T14:01:09.877218
0,2,1,5,0,5,2026-07-30T14:01:11.331119
0,2,2,5,0,5,2026-07-30T14:01:13.013897
0,2,3,5,0,5,2026-07-30T14:01:14.837090
0,2,4,5,0,5,2026-07-30T14:01:16.294550
0,2,5,5,0,5,2026-07-30T14:01:17.553269
0,2,6,5,0,5,2026-07-30T14:01:19.025538
0,2,7,5,0,5,2026-07-30T14:01:20.271257
0,2,8,5,0,5,2026-07-30T14:01:22.352163
0,2,9,5,0,5,2026-07-30T14:01:24.190963
0,2,10,5,0,5,2026-07-30T14:01:25.239993
0,3,1,0,0,0,2026-07-30T14:01:26.724966
0,3,2,0,0,0,2026-07-30T14:01:27.810015
0,3,3,0,0,0,2026-07-30T14:01:29.499102
0,3,4,0,0,0,2026-07-30T14:01:31.352800
0,3,5,0,0,0,2026-07-30T14:01:32.626329
0,3,6,2,0,2,2026-07-30T14:01:34.090970
0,3,7,0,0,0,2026-07-30T14:01:35.760323
0,3,8,0,0,0,2026-07-30T14:01:36.815070
0,3,9,2,0,2,2026-07-30T14:01:38.477178
0,3,10,0,0,0,2026-07-30T14:01:40.543864
0,4,1,0,0,0,2026-07-30T14:01:41.775762
0,4,2,0,0,0,2026-07-30T14:01:44.354660
0,4,3,0,0,0,2026-07-30T14:01:46.504871
0,4,4,0,0,0,2026-07-30T14:01:48.164477
0,4,5,0,0,0,2026-07-30T14:01:49.824796
0,4,6,0,0,0,2026-07-30T14:01:51.297489
0,4,7,0,0,0,2026-07-30T14:01:52.528636
0,4,8,0,0,0,2026-07-30T14:01:54.166820
0,4,9,0,0,0,2026-07-30T14:01:55.419351
