persona_id,question_id,run_index,rating,failures,response,collected_at
0,1,1,3,0,3,2026-07-30T14:01:09.498666
0,1,2,2,0,2,2026-07-30T14:01:21.514043
0,1,3,3,0,3,2026-07-30T14:01:23.367498
0,1,4,3,0,3,2026-07-30T14:01:25.635703
0,1,5,3,0,3,2026-07-30T14:01:27.697934
0,1,6,3,0,3,2026-07-30T14:01:28.985763
0,1,7,0,0,0,2026-07-30T14:01:30.454357
0,1,8,1,0,1,2026-07-30T14:01:32.131329
0,1,9,3,0,3,2026-07-30T14:01:34.000332
0,1,10,3,0,3,2026-07-30T14:01:35.467839
0,2,1,5,0,5,2026-07-30T14:01:36.923253
0,2,2,3,0,3,2026-07-30T14:01:38.168025
0,2,3,3,0,3,2026-07-30T14:01:39.628032
0,2,4,5,0,5,2026-07-30T14:01:41.277513
0,2,5,3,0,3,2026-07-30T14:01:43.782262
0,2,6,5,0,5,2026-07-30T14:01:45.878426
0,2,7,5,0,5,2026-07-30T14:01:47.167504
0,2,8,3,0,3,2026-07-30T14:01:48.407578
0,2,9,5,0,5,2026-07-30T14:01:50.862529
0,2,10,5,0,5,2026-07-30T14:01:52.513394
0,3,1,5,0,5,2026-07-30T14:01:54.987783
0,3,2,5,0,5,2026-07-30T14:02:12.261872
0,3,3,5,0,5,2026-07-30T14:02:21.102960
0,3,4,5,0,5,2026-07-30T14:02:31.865356
0,3,5,5,0,5,2026-07-30T14:02:40.000042
0,3,6,5,0,5,2026-07-30T14:02:41.868034
0,3,7,5,0,5,2026-07-30T14:02:43.745901
0,3,8,5,0,5,2026-07-30T14:02:45.417434
0,3,9,5,0,5,2026-07-30T14:02:47.766316
0,3,10,5,0,5,2026-07-30T14:02:49.623770
0,4,1,3,0,3,2026-07-30T14:02:50.845267
0,4,2,5,0,5,2026-07-30T14:02:52.704690
0,4,3,3,0,3,2026-07-30T14:02:54.105507
0,4,4,5,0,5,2026-07-30T14:02:55.765056
0,4,5,5,0,5,2026-07-30T14:02:58.212151
0,4,6,5,0,5,2026-07-30T14:03:00.275885
0,4,7,5,0,5,2026-07-30T14:03:02.327655
0,4,8,3,0,3,2026-07-30T14:03:04.365872
0,4,9,5,0,5,2026-07-30T14:03:06.012361
0,4,10,5,0,5,2026-07-30T14:03:07.663095
0,5,1,0,0,0,2026-07-30T14:03:09.117136
0,5,2,0,0,0,2026-07-30T14:03:10.752428
0,5,3,0,0,0,2026-07-30T14:03:13.031005
0,5,4,0,0,0,2026-07-30T14:03:14.258975
0,5,5,0,0,0,2026-07-30T14:03:16.733260
0,5,6,0,0,0,2026-07-30T14:03:18.402510
0,5,7,0,0,0,2026-07-30T14:03:19.828877
0,5,8,0,0,0,2026-07-30T14:03:21.688676
0,5,9,0,0,0,2026-07-30T14:03:23.767541
0,5,10,0,0,0,2026-07-30T14:03:26.024421
0,6,1,3,0,3,2026-07-30T14:03:28.086878
0,6,2,3,0,3,2026-07-30T14:03:30.352642
0,6,3,5,0,5,2026-07-30T14:03:32.406649
0,6,4,3,0,3,2026-07-30T14:03:34.996027
0,6,5,5,0,5,2026-07-30T14:03:37.062495
0,6,6,5,0,5,2026-07-30T14:03:38.701461
0,6,7,5,0,5,2026-07-30T14:03:40.173684
0,6,8,0,0,0,2026-07-30T14:03:42.002956
0,6,9,3,0,3,2026-07-30T14:04:02.589281
0,6,10,5,0,5,2026-07-30T14:04:09.312151
0,7,1,3,0,3,2026-07-30T14:04:10.771528
0,7,2,3,0,3,2026-07-30T14:04:18.139636
0,7,3,3,0,3,2026-07-30T14:04:19.808589
0,7,4,5,0,5,2026-07-30T14:04:22.284603
0,7,5,3,0,3,2026-07-30T14:04:24.743808
0,7,6,3,0,3,2026-07-30T14:04:32.850582
0,7,7,3,0,3,2026-07-30T14:04:35.146017
0,7,8,5,0,5,2026-07-30T14:04:36.781986
0,7,9,5,0,5,2026-07-30T14:04:38.629644
0,7,10,3,0,3,2026-07-30T14:04:41.078806
0,8,1,5,0,5,2026-07-30T14:04:42.949751
0,8,2,3,0,3,2026-07-30T14:04:45.029813
0,8,3,5,0,5,2026-07-30T14:04:46.878666
0,8,4,5,0,5,2026-07-30T14:04:48.531633
0,8,5,5,0,5,2026-07-30T14:04:50.393917
0,8,6,5,0,5,2026-07-30T14:04:51.634448
