item_id,run_index,answer,gold,correct,format_valid,failures,response,collected_at,subject
0,1,C,C,1,1,0,C,2026-07-30T09:05:31.214679,abstract_algebra
0,2,C,C,1,1,0,C,2026-07-30T09:05:32.720233,abstract_algebra
0,3,C,C,1,1,0,C,2026-07-30T09:05:31.281768,abstract_algebra
0,4,C,C,1,1,0,C,2026-07-30T09:07:25.991184,abstract_algebra
0,5,C,C,1,1,0,C,2026-07-30T09:05:30.895722,abstract_algebra
0,6,C,C,1,1,0,C,2026-07-30T09:05:31.040643,abstract_algebra
0,7,C,C,1,1,0,C,2026-07-30T09:06:25.229900,abstract_algebra
0,8,C,C,1,1,0,C,2026-07-30T09:05:29.013069,abstract_algebra
0,9,C,C,1,1,0,C,2026-07-30T09:05:34.525039,abstract_algebra
0,10,C,C,1,1,0,C,2026-07-30T09:05:31.105298,abstract_algebra
1,1,A,A,1,1,0,A,2026-07-30T09:05:31.562344,abstract_algebra
1,2,A,A,1,1,0,A,2026-07-30T09:05:29.012106,abstract_algebra
1,3,A,A,1,1,0,A,2026-07-30T09:05:31.215162,abstract_algebra
1,4,A,A,1,1,0,A,2026-07-30T09:05:29.769289,abstract_algebra
1,5,A,A,1,1,0,A,2026-07-30T09:05:34.707849,abstract_algebra
1,6,A,A,1,1,0,A,2026-07-30T09:07:32.787455,abstract_algebra
1,7,A,A,1,1,0,A,2026-07-30T09:05:41.415002,abstract_algebra
1,8,A,A,1,1,0,A,2026-07-30T09:05:41.373272,abstract_algebra
1,9,A,A,1,1,0,A,2026-07-30T09:05:31.783290,abstract_algebra
1,10,A,A,1,1,0,A,2026-07-30T09:06:22.644532,abstract_algebra
2,1,D,D,1,1,0,D,2026-07-30T09:05:31.952483,abstract_algebra
2,2,D,D,1,1,0,D,2026-07-30T09:05:32.240396,abstract_algebra
2,3,D,D,1,1,0,D,2026-07-30T09:05:32.322994,abstract_algebra
2,4,D,D,1,1,0,D,2026-07-30T09:05:32.562391,abstract_algebra
2,5,D,D,1,1,0,D,2026-07-30T09:05:33.011171,abstract_algebra
2,6,D,D,1,1,0,D,2026-07-30T09:05:41.466828,abstract_algebra
2,7,D,D,1,1,0,D,2026-07-30T09:05:34.436696,abstract_algebra
2,8,D,D,1,1,0,D,2026-07-30T09:06:14.913802,abstract_algebra
2,9,D,D,1,1,0,D,2026-07-30T09:05:33.604485,abstract_algebra
2,10,D,D,1,1,0,D,2026-07-30T09:05:34.469010,abstract_algebra
3,1,C,B,0,1,0,C,2026-07-30T09:05:41.383558,abstract_algebra
3,2,C,B,0,1,0,C,2026-07-30T09:05:41.378646,abstract_algebra
3,3,C,B,0,1,0,C,2026-07-30T09:06:35.460122,abstract_algebra
3,4,C,B,0,1,0,C,2026-07-30T09:05:41.369726,abstract_algebra
3,5,C,B,0,1,0,C,2026-07-30T09:05:41.952613,abstract_algebra
3,6,C,B,0,1,0,C,2026-07-30T09:05:41.871408,abstract_algebra
3,7,C,B,0,1,0,C,2026-07-30T09:05:42.093445,abstract_algebra
3,8,C,B,0,1,0,C,2026-07-30T09:05:42.178329,abstract_algebra
3,9,C,B,0,1,0,C,2026-07-30T09:05:42.057288,abstract_algebra
3,10,C,B,0,1,0,C,2026-07-30T09:05:42.267384,abstract_algebra
4,1,B,B,1,1,0,B,2026-07-30T09:05:47.794897,anatomy
4,2,B,B,1,1,0,B,2026-07-30T09:06:43.018611,anatomy
4,3,B,B,1,1,0,B,2026-07-30T09:05:43.963157,anatomy
4,4,B,B,1,1,0,B,2026-07-30T09:05:48.162143,anatomy
4,5,B,B,1,1,0,B,2026-07-30T09:05:43.006215,anatomy
4,6,B,B,1,1,0,B,2026-07-30T09:05:43.595464,anatomy
4,7,B,B,1,1,0,B,2026-07-30T09:05:43.569970,anatomy
4,8,B,B,1,1,0,B,2026-07-30T09:05:44.964511,anatomy
4,9,B,B,1,1,0,B,2026-07-30T09:05:44.162806,anatomy
4,10,B,B,1,1,0,B,2026-07-30T09:05:44.805114,anatomy
5,1,D,C,0,1,0,D,2026-07-30T09:06:45.174115,anatomy
5,2,D,C,0,1,0,D,2026-07-30T09:06:38.109719,anatomy
5,3,D,C,0,1,0,D,2026-07-30T09:06:45.598665,anatomy
5,4,D,C,0,1,0,D,2026-07-30T09:05:48.696902,anatomy
5,5,D,C,0,1,0,D,2026-07-30T09:05:48.732366,anatomy
5,6,D,C,0,1,0,D,2026-07-30T09:05:49.312760,anatomy
5,7,D,C,0,1,0,D,2026-07-30T09:06:14.795274,anatomy
5,8,D,C,0,1,0,D,2026-07-30T09:05:50.101268,anatomy
5,9,D,C,0,1,0,D,2026-07-30T09:06:51.160949,anatomy
5,10,D,C,0,1,0,D,2026-07-30T09:06:38.095086,anatomy
6,1,A,A,1,1,0,A,2026-07-30T09:06:16.255583,anatomy
6,2,A,A,1,1,0,A,2026-07-30T09:06:22.332117,anatomy
6,3,A,A,1,1,0,A,2026-07-30T09:06:23.277760,anatomy
6,4,A,A,1,1,0,A,2026-07-30T09:06:23.220221,anatomy
6,5,A,A,1,1,0,A,2026-07-30T09:06:24.162947,anatomy
6,6,A,A,1,1,0,A,2026-07-30T09:06:24.196615,anatomy
6,7,A,A,1,1,0,A,2026-07-30T09:06:25.010462,anatomy
6,8,A,A,1,1,0,A,2026-07-30T09:06:24.836935,anatomy
6,9,A,A,1,1,0,A,2026-07-30T09:06:25.474384,anatomy
6,10,A,A,1,1,0,A,2026-07-30T09:06:25.568863,anatomy
7,1,B,B,1,1,0,B,2026-07-30T09:06:28.957519,anatomy
7,2,B,B,1,1,0,B,2026-07-30T09:06:26.188952,anatomy
7,3,B,B,1,1,0,B,2026-07-30T09:06:26.359995,anatomy
7,4,B,B,1,1,0,B,2026-07-30T09:06:26.897574,anatomy
7,5,B,B,1,1,0,B,2026-07-30T09:06:27.034516,anatomy
7,6,B,B,1,1,0,B,2026-07-30T09:06:27.527131,anatomy
7,7,B,B,1,1,0,B,2026-07-30T09:07:27.694128,anatomy
7,8,B,B,1,1,0,B,2026-07-30T09:06:28.191638,anatomy
7,9,B,B,1,1,0,B,2026-07-30T09:06:28.787927,anatomy
7,10,B,B,1,1,0,B,2026-07-30T09:07:29.702281,anatomy
8,1,B,B,1,1,0,B,2026-07-30T09:06:29.674162,astronomy
8,2,B,B,1,1,0,B,2026-07-30T09:07:30.872883,astronomy
8,3,B,B,1,1,0,B,2026-07-30T09:06:36.292766,astronomy
8,4,B,B,1,1,0,B,2026-07-30T09:07:40.646475,astronomy
8,5,B,B,1,1,0,B,2026-07-30T09:06:38.702056,astronomy
8,6,B,B,1,1,0,B,2026-07-30T09:06:38.660852,astronomy
8,7,B,B,1,1,0,B,2026-07-30T09:06:39.541596,astronomy
8,8,B,B,1,1,0,B,2026-07-30T09:06:39.294270,astronomy
8,9,B,B,1,1,0,B,2026-07-30T09:06:40.455831,astronomy
8,10,B,B,1,1,0,B,2026-07-30T09:06:40.174484,astronomy
9,1,A,A,1,1,0,A,2026-07-30T09:06:41.035808,astronomy
9,2,A,A,1,1,0,A,2026-07-30T09:06:41.016114,astronomy
9,3,A,A,1,1,0,A,2026-07-30T09:07:41.948322,astronomy
9,4,A,A,1,1,0,A,2026-07-30T09:06:41.841136,astronomy
9,5,A,A,1,1,0,A,2026-07-30T09:06:43.192126,astronomy
9,6,A,A,1,1,0,A,2026-07-30T09:07:44.315829,astronomy
9,7,A,A,1,1,0,A,2026-07-30T09:07:43.894858,astronomy
9,8,A,A,1,1,0,A,2026-07-30T09:07:45.855086,astronomy
9,9,A,A,1,1,0,A,2026-07-30T09:06:46.196194,astronomy
