item_id,run_index,answer,gold,correct,format_valid,failures,response,collected_at,subject
0,1,C,C,1,1,0,C,2026-07-30T08:48:54.203937,abstract_algebra
0,2,A,C,0,1,0,A,2026-07-30T08:48:55.140256,abstract_algebra
0,3,A,C,0,1,0,A,2026-07-30T08:48:55.220631,abstract_algebra
0,4,A,C,0,1,0,A,2026-07-30T08:48:54.614742,abstract_algebra
0,5,A,C,0,1,0,A,2026-07-30T08:48:55.029299,abstract_algebra
0,6,C,C,1,1,0,C,2026-07-30T08:48:53.740003,abstract_algebra
0,7,A,C,0,1,0,A,2026-07-30T08:48:57.267532,abstract_algebra
0,8,A,C,0,1,0,A,2026-07-30T08:48:57.274126,abstract_algebra
0,9,A,C,0,1,0,A,2026-07-30T08:48:55.106651,abstract_algebra
0,10,A,C,0,1,0,A,2026-07-30T08:49:18.989671,abstract_algebra
1,1,A,A,1,1,0,A,2026-07-30T08:48:53.801187,abstract_algebra
1,2,A,A,1,1,0,A,2026-07-30T08:48:51.187492,abstract_algebra
1,3,A,A,1,1,0,A,2026-07-30T08:48:55.032637,abstract_algebra
1,4,A,A,1,1,0,A,2026-07-30T08:48:54.281874,abstract_algebra
1,5,A,A,1,1,0,A,2026-07-30T08:48:54.602379,abstract_algebra
1,6,A,A,1,1,0,A,2026-07-30T08:48:54.715169,abstract_algebra
1,7,A,A,1,1,0,A,2026-07-30T08:49:25.235020,abstract_algebra
1,8,A,A,1,1,0,A,2026-07-30T08:48:55.134986,abstract_algebra
1,9,A,A,1,1,0,A,2026-07-30T08:48:55.229561,abstract_algebra
1,10,A,A,1,1,0,A,2026-07-30T08:49:25.366444,abstract_algebra
2,1,A,D,0,1,0,A,2026-07-30T08:48:57.268100,abstract_algebra
2,2,A,D,0,1,0,A,2026-07-30T08:48:57.271017,abstract_algebra
2,3,A,D,0,1,0,A,2026-07-30T08:49:26.737733,abstract_algebra
2,4,A,D,0,1,0,A,2026-07-30T08:48:55.616116,abstract_algebra
2,5,A,D,0,1,0,A,2026-07-30T08:48:57.280673,abstract_algebra
2,6,A,D,0,1,0,A,2026-07-30T08:49:26.013936,abstract_algebra
2,7,A,D,0,1,0,A,2026-07-30T08:48:57.403384,abstract_algebra
2,8,A,D,0,1,0,A,2026-07-30T08:48:56.184253,abstract_algebra
2,9,A,D,0,1,0,A,2026-07-30T08:49:26.996368,abstract_algebra
2,10,A,D,0,1,0,A,2026-07-30T08:48:57.720254,abstract_algebra
3,1,C,B,0,1,0,C,2026-07-30T08:48:57.872178,abstract_algebra
3,2,D,B,0,1,0,D,2026-07-30T08:49:27.951241,abstract_algebra
3,3,D,B,0,1,0,D,2026-07-30T08:48:57.880781,abstract_algebra
3,4,C,B,0,1,0,C,2026-07-30T08:48:57.871288,abstract_algebra
3,5,C,B,0,1,0,C,2026-07-30T08:48:57.915555,abstract_algebra
