item_id,run_index,answer,gold,correct,format_valid,failures,response,collected_at,subject
0,1,C,C,1,1,0,C,2026-07-30T10:19:09.881172,abstract_algebra
0,2,C,C,1,1,0,C,2026-07-30T10:19:08.926065,abstract_algebra
0,3,C,C,1,1,0,C,2026-07-30T10:19:09.791697,abstract_algebra
0,4,C,C,1,1,0,C,2026-07-30T10:19:09.238592,abstract_algebra
0,5,C,C,1,1,0,C,2026-07-30T10:19:09.276149,abstract_algebra
0,6,C,C,1,1,0,C,2026-07-30T10:19:10.141737,abstract_algebra
0,7,C,C,1,1,0,C,2026-07-30T10:19:09.223794,abstract_algebra
0,8,C,C,1,1,0,C,2026-07-30T10:19:08.958180,abstract_algebra
0,9,C,C,1,1,0,C,2026-07-30T10:19:09.191082,abstract_algebra
0,10,C,C,1,1,0,C,2026-07-30T10:19:09.176408,abstract_algebra
1,1,A,A,1,1,0,A,2026-07-30T10:19:10.245605,abstract_algebra
1,2,A,A,1,1,0,A,2026-07-30T10:19:09.251922,abstract_algebra
1,3,A,A,1,1,0,A,2026-07-30T10:19:10.563466,abstract_algebra
1,4,A,A,1,1,0,A,2026-07-30T10:19:10.892357,abstract_algebra
1,5,A,A,1,1,0,A,2026-07-30T10:19:11.048666,abstract_algebra
1,6,A,A,1,1,0,A,2026-07-30T10:19:10.842858,abstract_algebra
1,7,A,A,1,1,0,A,2026-07-30T10:19:11.163462,abstract_algebra
1,8,A,A,1,1,0,A,2026-07-30T10:19:10.852883,abstract_algebra
1,9,A,A,1,1,0,A,2026-07-30T10:19:11.462466,abstract_algebra
1,10,A,A,1,1,0,A,2026-07-30T10:19:10.693833,abstract_algebra
2,1,D,D,1,1,0,D,2026-07-30T10:19:11.726213,abstract_algebra
2,2,D,D,1,1,0,D,2026-07-30T10:19:10.987519,abstract_algebra
2,3,D,D,1,1,0,D,2026-07-30T10:19:11.996633,abstract_algebra
2,4,D,D,1,1,0,D,2026-07-30T10:19:11.868092,abstract_algebra
2,5,D,D,1,1,0,D,2026-07-30T10:19:12.008163,abstract_algebra
2,6,D,D,1,1,0,D,2026-07-30T10:19:11.964931,abstract_algebra
2,7,D,D,1,1,0,D,2026-07-30T10:19:12.710482,abstract_algebra
2,8,D,D,1,1,0,D,2026-07-30T10:19:12.704452,abstract_algebra
2,9,D,D,1,1,0,D,2026-07-30T10:19:12.936806,abstract_algebra
2,10,D,D,1,1,0,D,2026-07-30T10:19:12.648709,abstract_algebra
3,1,B,B,1,1,0,B,2026-07-30T10:19:12.084318,abstract_algebra
3,2,B,B,1,1,0,B,2026-07-30T10:19:13.041136,abstract_algebra
3,3,B,B,1,1,0,B,2026-07-30T10:19:12.702282,abstract_algebra
3,4,B,B,1,1,0,B,2026-07-30T10:19:13.577313,abstract_algebra
3,5,B,B,1,1,0,B,2026-07-30T10:19:13.521603,abstract_algebra
3,6,B,B,1,1,0,B,2026-07-30T10:19:13.303807,abstract_algebra
3,7,B,B,1,1,0,B,2026-07-30T10:19:13.240767,abstract_algebra
3,8,B,B,1,1,0,B,2026-07-30T10:19:13.553967,abstract_algebra
3,9,B,B,1,1,0,B,2026-07-30T10:19:13.921909,abstract_algebra
3,10,B,B,1,1,0,B,2026-07-30T10:19:13.900865,abstract_algebra
4,1,B,B,1,1,0,B,2026-07-30T10:19:14.356720,anatomy
4,2,B,B,1,1,0,B,2026-07-30T10:19:13.949041,anatomy
4,3,B,B,1,1,0,B,2026-07-30T10:19:14.160755,anatomy
4,4,B,B,1,1,0,B,2026-07-30T10:19:14.818567,anatomy
4,5,B,B,1,1,0,B,2026-07-30T10:19:14.489413,anatomy
4,6,B,B,1,1,0,B,2026-07-30T10:19:15.110106,anatomy
4,7,B,B,1,1,0,B,2026-07-30T10:19:14.358909,anatomy
4,8,B,B,1,1,0,B,2026-07-30T10:19:14.988697,anatomy
4,9,B,B,1,1,0,B,2026-07-30T10:19:14.783415,anatomy
4,10,B,B,1,1,0,B,2026-07-30T10:19:15.429698,anatomy
5,1,C,C,1,1,0,C,2026-07-30T10:19:15.767973,anatomy
5,2,C,C,1,1,0,C,2026-07-30T10:19:15.596101,anatomy
5,3,C,C,1,1,0,C,2026-07-30T10:19:15.775657,anatomy
5,4,C,C,1,1,0,C,2026-07-30T10:19:15.632354,anatomy
5,5,C,C,1,1,0,C,2026-07-30T10:19:16.182314,anatomy
5,6,C,C,1,1,0,C,2026-07-30T10:19:16.221999,anatomy
5,7,C,C,1,1,0,C,2026-07-30T10:19:15.544670,anatomy
5,8,C,C,1,1,0,C,2026-07-30T10:19:16.015258,anatomy
5,9,C,C,1,1,0,C,2026-07-30T10:19:16.467102,anatomy
5,10,C,C,1,1,0,C,2026-07-30T10:19:16.037065,anatomy
6,1,A,A,1,1,0,A,2026-07-30T10:19:16.756924,anatomy
6,2,A,A,1,1,0,A,2026-07-30T10:19:16.475152,anatomy
6,3,A,A,1,1,0,A,2026-07-30T10:19:17.396039,anatomy
6,4,A,A,1,1,0,A,2026-07-30T10:19:17.656866,anatomy
6,5,A,A,1,1,0,A,2026-07-30T10:19:16.701588,anatomy
6,6,A,A,1,1,0,A,2026-07-30T10:19:17.425175,anatomy
6,7,A,A,1,1,0,A,2026-07-30T10:19:17.437862,anatomy
6,8,A,A,1,1,0,A,2026-07-30T10:19:17.681126,anatomy
6,9,A,A,1,1,0,A,2026-07-30T10:19:17.887890,anatomy
6,10,A,A,1,1,0,A,2026-07-30T10:19:17.036690,anatomy
7,1,B,B,1,1,0,B,2026-07-30T10:19:17.230612,anatomy
7,2,B,B,1,1,0,B,2026-07-30T10:19:17.487584,anatomy
7,3,B,B,1,1,0,B,2026-07-30T10:19:18.335741,anatomy
7,4,B,B,1,1,0,B,2026-07-30T10:19:17.925728,anatomy
7,5,B,B,1,1,0,B,2026-07-30T10:19:17.824288,anatomy
7,6,B,B,1,1,0,B,2026-07-30T10:19:18.479269,anatomy
7,7,B,B,1,1,0,B,2026-07-30T10:19:18.694542,anatomy
7,8,B,B,1,1,0,B,2026-07-30T10:19:18.634662,anatomy
7,9,B,B,1,1,0,B,2026-07-30T10:19:19.080821,anatomy
7,10,B,B,1,1,0,B,2026-07-30T10:19:18.694804,anatomy
