question_id,run_index,rating,failures,response,collected_at
1,1,5,0,5,2026-06-21T04:22:21.116566
1,2,5,0,5,2026-06-21T04:22:22.773190
1,3,5,0,5,2026-06-21T04:22:24.608818
1,4,5,0,5,2026-06-21T04:22:26.078090
1,5,5,0,5,2026-06-21T04:22:27.741698
1,6,5,0,5,2026-06-21T04:22:28.785637
1,7,5,0,5,2026-06-21T04:22:30.241288
1,8,5,0,5,2026-06-21T04:22:31.287930
1,9,0,0,0,2026-06-21T04:22:33.129876
1,10,5,0,5,2026-06-21T04:22:34.961421
2,1,5,0,5,2026-06-21T04:22:35.791823
2,2,0,0,0,2026-06-21T04:22:37.636829
2,3,5,0,5,2026-06-21T04:22:39.273209
2,4,5,0,5,2026-06-21T04:22:40.527250
2,5,0,0,0,2026-06-21T04:22:41.774423
2,6,0,0,0,2026-06-21T04:22:43.613647
2,7,0,0,0,2026-06-21T04:22:44.867591
2,8,0,0,0,2026-06-21T04:22:45.924248
2,9,0,0,0,2026-06-21T04:22:47.181731
2,10,0,0,0,2026-06-21T04:22:48.226073
3,1,5,0,5,2026-06-21T04:22:49.283726
3,2,5,0,5,2026-06-21T04:22:50.517272
3,3,5,0,5,2026-06-21T04:22:51.565241
3,4,5,0,5,2026-06-21T04:22:52.811329
3,5,5,0,5,2026-06-21T04:22:54.453870
3,6,5,0,5,2026-06-21T04:22:55.929445
3,7,5,0,5,2026-06-21T04:22:57.361221
3,8,5,0,5,2026-06-21T04:22:59.206210
3,9,5,0,5,2026-06-21T04:23:00.669300
3,10,5,0,5,2026-06-21T04:23:01.911422
4,1,5,0,5,2026-06-21T04:23:02.964146
4,2,5,0,5,2026-06-21T04:23:04.807368
4,3,5,0,5,2026-06-21T04:23:06.066882
4,4,5,0,5,2026-06-21T04:23:07.517931
4,5,5,0,5,2026-06-21T04:23:09.206117
4,6,5,0,5,2026-06-21T04:23:10.643022
4,7,5,0,5,2026-06-21T04:23:11.683681
4,8,5,0,5,2026-06-21T04:23:12.932042
4,9,5,0,5,2026-06-21T04:23:14.394608
4,10,5,0,5,2026-06-21T04:23:16.039234
5,1,5,0,5,2026-06-21T04:23:17.090675
5,2,5,0,5,2026-06-21T04:23:18.143766
5,3,5,0,5,2026-06-21T04:23:19.568010
5,4,5,0,5,2026-06-21T04:23:20.408542
5,5,5,0,5,2026-06-21T04:23:22.075167
5,6,5,0,5,2026-06-21T04:23:23.511617
5,7,5,0,5,2026-06-21T04:23:25.156774
5,8,5,0,5,2026-06-21T04:23:26.814873
5,9,5,0,5,2026-06-21T04:23:28.463167
5,10,5,0,5,2026-06-21T04:23:30.126155
6,1,5,0,5,2026-06-21T04:23:31.795478
6,2,5,0,5,2026-06-21T04:23:33.652725
6,3,5,0,5,2026-06-21T04:23:34.903840
6,4,0,0,0,2026-06-21T04:23:35.807011
6,5,0,0,0,2026-06-21T04:23:37.640690
6,6,5,0,5,2026-06-21T04:23:38.687736
6,7,5,0,5,2026-06-21T04:23:40.334592
6,8,5,0,5,2026-06-21T04:23:41.988281
6,9,5,0,5,2026-06-21T04:23:43.032202
6,10,5,0,5,2026-06-21T04:23:44.276281
7,1,5,0,5,2026-06-21T04:23:45.710905
7,2,5,0,5,2026-06-21T04:23:46.754628
7,3,5,0,5,2026-06-21T04:23:48.192229
7,4,5,0,5,2026-06-21T04:23:49.048054
7,5,5,0,5,2026-06-21T04:23:50.694154
7,6,5,0,5,2026-06-21T04:23:51.945173
7,7,5,0,5,2026-06-21T04:23:53.595257
7,8,5,0,5,2026-06-21T04:23:55.247230
7,9,5,0,5,2026-06-21T04:23:56.891257
7,10,5,0,5,2026-06-21T04:23:58.122439
8,1,5,0,5,2026-06-21T04:23:59.562901
8,2,5,0,5,2026-06-21T04:24:01.216450
8,3,5,0,5,2026-06-21T04:24:02.465033
8,4,5,0,5,2026-06-21T04:24:04.127739
8,5,5,0,5,2026-06-21T04:24:05.351834
8,6,5,0,5,2026-06-21T04:24:06.604290
8,7,5,0,5,2026-06-21T04:24:08.046195
8,8,5,0,5,2026-06-21T04:24:09.490379
8,9,5,0,5,2026-06-21T04:24:10.956269
8,10,5,0,5,2026-06-21T04:24:12.808641
9,1,5,0,5,2026-06-21T04:24:13.878081
9,2,5,0,5,2026-06-21T04:24:15.710342
9,3,5,0,5,2026-06-21T04:24:17.193495
9,4,5,0,5,2026-06-21T04:24:19.097287
9,5,5,0,5,2026-06-21T04:24:20.137996
9,6,5,0,5,2026-06-21T04:24:21.394392
9,7,5,0,5,2026-06-21T04:24:22.444580
9,8,5,0,5,2026-06-21T04:24:23.494399
9,9,5,0,5,2026-06-21T04:24:24.349329
9,10,5,0,5,2026-06-21T04:24:26.024873
10,1,5,0,5,2026-06-21T04:24:27.684485
10,2,5,0,5,2026-06-21T04:24:31.184855
10,3,5,0,5,2026-06-21T04:24:32.219828
10,4,5,0,5,2026-06-21T04:24:33.468219
10,5,5,0,5,2026-06-21T04:24:35.334666
10,6,5,0,5,2026-06-21T04:24:39.159568
10,7,5,0,5,2026-06-21T04:24:40.594479
10,8,5,0,5,2026-06-21T04:24:42.461262
10,9,5,0,5,2026-06-21T04:24:45.158879
10,10,5,0,5,2026-06-21T04:24:46.647757
11,1,5,0,5,2026-06-21T04:24:47.676323
11,2,5,0,5,2026-06-21T04:24:49.113663
11,3,5,0,5,2026-06-21T04:24:50.954283
11,4,5,0,5,2026-06-21T04:24:51.984859
11,5,5,0,5,2026-06-21T04:24:53.842618
11,6,5,0,5,2026-06-21T04:24:55.103208
11,7,5,0,5,2026-06-21T04:24:56.738562
11,8,5,0,5,2026-06-21T04:24:58.001148
11,9,5,0,5,2026-06-21T04:24:59.465340
11,10,5,0,5,2026-06-21T04:25:01.320495
12,1,0,0,0,2026-06-21T04:25:02.166043
12,2,0,0,0,2026-06-21T04:25:03.619326
12,3,0,0,0,2026-06-21T04:25:04.456521
12,4,0,0,0,2026-06-21T04:25:05.911344
12,5,0,0,0,2026-06-21T04:25:07.182561
12,6,0,0,0,2026-06-21T04:25:08.206889
12,7,0,0,0,2026-06-21T04:25:09.271219
12,8,0,0,0,2026-06-21T04:25:10.526577
12,9,0,0,0,2026-06-21T04:25:12.176943
12,10,0,0,0,2026-06-21T04:25:13.219845
13,1,5,0,5,2026-06-21T04:25:14.460067
13,2,5,0,5,2026-06-21T04:25:15.506810
13,3,5,0,5,2026-06-21T04:25:16.786975
13,4,5,0,5,2026-06-21T04:25:18.430032
13,5,5,0,5,2026-06-21T04:25:19.251121
13,6,5,0,5,2026-06-21T04:25:21.102694
13,7,5,0,5,2026-06-21T04:25:22.336132
13,8,5,0,5,2026-06-21T04:25:23.381184
13,9,5,0,5,2026-06-21T04:25:24.496272
13,10,5,0,5,2026-06-21T04:25:25.539475
14,1,5,0,5,2026-06-21T04:25:26.985837
14,2,5,0,5,2026-06-21T04:25:28.020708
14,3,5,0,5,2026-06-21T04:25:29.667044
14,4,5,0,5,2026-06-21T04:25:30.827818
14,5,5,0,5,2026-06-21T04:25:31.658227
14,6,5,0,5,2026-06-21T04:25:32.908184
14,7,5,0,5,2026-06-21T04:25:34.550134
14,8,5,0,5,2026-06-21T04:25:36.417477
14,9,5,0,5,2026-06-21T04:25:38.273531
14,10,5,0,5,2026-06-21T04:25:39.933005
15,1,5,0,5,2026-06-21T04:25:41.595378
