persona_id,question_id,run_index,rating,failures,response,collected_at
0,1,1,4,0,4,2026-06-15T15:59:16.769137
0,1,2,3,0,3,2026-06-15T15:59:28.261041
0,1,3,3,0,3,2026-06-15T15:59:43.437354
0,1,4,3,0,3,2026-06-15T15:59:56.052336
0,1,5,3,0,3,2026-06-15T16:00:03.286804
0,1,6,3,0,3,2026-06-15T16:00:09.818259
0,1,7,4,0,4,2026-06-15T16:00:17.068829
0,1,8,3,0,3,2026-06-15T16:00:24.248523
0,1,9,3,0,3,2026-06-15T16:00:31.466573
0,1,10,3,0,3,2026-06-15T16:00:37.981376
0,2,1,4,0,4,2026-06-15T16:00:45.901530
0,2,2,4,0,4,2026-06-15T16:00:53.820588
0,2,3,4,0,4,2026-06-15T16:01:01.707781
0,2,4,4,0,4,2026-06-15T16:01:08.909666
0,2,5,4,0,4,2026-06-15T16:01:21.504528
0,2,6,4,0,4,2026-06-15T16:01:28.776051
0,2,7,4,0,4,2026-06-15T16:01:35.321455
0,2,8,4,0,4,2026-06-15T16:01:43.281061
0,2,9,4,0,4,2026-06-15T16:01:50.458169
0,2,10,4,0,4,2026-06-15T16:01:57.709826
0,3,1,3,0,3,2026-06-15T16:02:05.594841
0,3,2,3,0,3,2026-06-15T16:02:13.538341
0,3,3,2,0,2,2026-06-15T16:02:26.152034
0,3,4,2,0,2,2026-06-15T16:02:27.974643
0,3,5,3,0,3,2026-06-15T16:02:30.015343
0,3,6,3,0,3,2026-06-15T16:02:31.435052
0,3,7,3,0,3,2026-06-15T16:02:33.264441
0,3,8,3,0,3,2026-06-15T16:02:40.529793
0,3,9,3,0,3,2026-06-15T16:02:41.750121
0,3,10,2,0,2,2026-06-15T16:02:42.751384
0,4,1,2,0,2,2026-06-15T16:02:45.648813
0,4,2,3,0,3,2026-06-15T16:02:49.410069
0,4,3,3,0,3,2026-06-15T16:02:51.436513
0,4,4,3,0,3,2026-06-15T16:02:52.458472
0,4,5,2,0,2,2026-06-15T16:02:53.702662
0,4,6,2,0,2,2026-06-15T16:02:55.130896
0,4,7,3,0,3,2026-06-15T16:02:56.540078
0,4,8,3,0,3,2026-06-15T16:02:58.561578
0,4,9,3,0,3,2026-06-15T16:03:11.293415
0,4,10,3,0,3,2026-06-15T16:03:13.136570
0,5,1,2,0,2,2026-06-15T16:03:14.584801
0,5,2,0,0,0,2026-06-15T16:03:16.412481
0,5,3,2,0,2,2026-06-15T16:03:18.033933
0,5,4,0,0,0,2026-06-15T16:03:20.088302
0,5,5,0,0,0,2026-06-15T16:03:21.505033
0,5,6,0,0,0,2026-06-15T16:03:22.713630
0,5,7,0,0,0,2026-06-15T16:03:24.731661
0,5,8,0,0,0,2026-06-15T16:03:32.595166
0,5,9,0,0,0,2026-06-15T16:03:34.217031
0,5,10,0,0,0,2026-06-15T16:03:36.054729
0,6,1,3,0,3,2026-06-15T16:03:37.277745
0,6,2,3,0,3,2026-06-15T16:03:46.865038
0,6,3,3,0,3,2026-06-15T16:03:48.294525
0,6,4,3,0,3,2026-06-15T16:03:49.902979
0,6,5,3,0,3,2026-06-15T16:03:51.307858
0,6,6,3,0,3,2026-06-15T16:03:59.252001
0,6,7,3,0,3,2026-06-15T16:04:00.476032
0,6,8,3,0,3,2026-06-15T16:04:02.288047
0,6,9,3,0,3,2026-06-15T16:04:04.302189
0,6,10,3,0,3,2026-06-15T16:04:11.474217
0,7,1,4,0,4,2026-06-15T16:04:14.401820
0,7,2,4,0,4,2026-06-15T16:04:16.432295
0,7,3,4,0,4,2026-06-15T16:04:18.261053
0,7,4,4,0,4,2026-06-15T16:04:20.296422
0,7,5,4,0,4,2026-06-15T16:04:21.719392
0,7,6,4,0,4,2026-06-15T16:04:29.568450
0,7,7,4,0,4,2026-06-15T16:04:30.991977
0,7,8,5,0,5,2026-06-15T16:04:38.156239
0,7,9,4,0,4,2026-06-15T16:04:39.384127
0,7,10,4,0,4,2026-06-15T16:04:40.998559
0,8,1,4,0,4,2026-06-15T16:04:42.641852
0,8,2,3,0,3,2026-06-15T16:04:45.276259
0,8,3,3,0,3,2026-06-15T16:04:46.294949
0,8,4,3,0,3,2026-06-15T16:04:47.702881
0,8,5,3,0,3,2026-06-15T16:04:48.710845
0,8,6,3,0,3,2026-06-15T16:04:50.962913
0,8,7,3,0,3,2026-06-15T16:04:52.773489
0,8,8,3,0,3,2026-06-15T16:04:54.371204
0,8,9,3,0,3,2026-06-15T16:04:56.038854
0,8,10,3,0,3,2026-06-15T16:04:57.725801
0,9,1,2,0,2,2026-06-15T16:04:59.158057
0,9,2,2,0,2,2026-06-15T16:05:01.188982
0,9,3,2,0,2,2026-06-15T16:05:03.003972
0,9,4,2,0,2,2026-06-15T16:05:04.811294
