persona_id,question_id,run_index,rating,failures,response,collected_at
0,1,1,3,0,3,2026-06-16T04:49:52.137911
0,1,2,3,0,3,2026-06-16T04:49:53.566751
0,1,3,3,0,3,2026-06-16T04:50:06.081078
0,1,4,3,0,3,2026-06-16T04:50:07.298253
0,1,5,3,0,3,2026-06-16T04:50:08.912016
0,1,6,3,0,3,2026-06-16T04:50:16.830715
0,1,7,3,0,3,2026-06-16T04:50:33.728018
0,1,8,3,0,3,2026-06-16T04:50:35.264436
0,1,9,3,0,3,2026-06-16T04:50:37.105283
0,1,10,3,0,3,2026-06-16T04:50:49.666456
0,2,1,4,0,4,2026-06-16T04:50:51.543458
0,2,2,4,0,4,2026-06-16T04:50:53.147622
0,2,3,4,0,4,2026-06-16T04:50:54.361174
0,2,4,4,0,4,2026-06-16T04:50:55.981736
0,2,5,4,0,4,2026-06-16T04:50:57.998758
0,2,6,4,0,4,2026-06-16T04:50:59.399576
0,2,7,4,0,4,2026-06-16T04:51:00.992216
0,2,8,4,0,4,2026-06-16T04:51:02.392638
0,2,9,4,0,4,2026-06-16T04:51:13.868320
0,2,10,4,0,4,2026-06-16T04:51:32.234529
0,3,1,3,0,3,2026-06-16T04:51:33.657843
0,3,2,3,0,3,2026-06-16T04:51:35.467336
0,3,3,3,0,3,2026-06-16T04:51:36.864235
0,3,4,2,0,2,2026-06-16T04:51:38.957850
0,3,5,3,0,3,2026-06-16T04:51:40.382110
0,3,6,3,0,3,2026-06-16T04:51:42.388110
0,3,7,2,0,2,2026-06-16T04:51:44.199810
0,3,8,3,0,3,2026-06-16T04:51:45.823241
0,3,9,3,0,3,2026-06-16T04:51:47.660085
0,3,10,3,0,3,2026-06-16T04:51:49.092496
0,4,1,2,0,2,2026-06-16T04:51:50.710674
0,4,2,3,0,3,2026-06-16T04:51:52.332460
0,4,3,3,0,3,2026-06-16T04:51:53.737587
0,4,4,2,0,2,2026-06-16T04:51:55.199319
0,4,5,2,0,2,2026-06-16T04:51:56.672764
0,4,6,3,0,3,2026-06-16T04:51:58.291873
0,4,7,3,0,3,2026-06-16T04:51:59.514508
0,4,8,3,0,3,2026-06-16T04:52:01.540461
0,4,9,2,0,2,2026-06-16T04:52:03.343711
0,4,10,2,0,2,2026-06-16T04:52:04.535904
0,5,1,3,0,3,2026-06-16T04:52:06.343133
0,5,2,3,0,3,2026-06-16T04:52:07.747086
0,5,3,3,0,3,2026-06-16T04:52:09.354169
0,5,4,2,0,2,2026-06-16T04:52:11.170731
0,5,5,0,0,0,2026-06-16T04:52:12.573920
0,5,6,0,0,0,2026-06-16T04:52:19.790863
0,5,7,2,0,2,2026-06-16T04:52:21.011404
0,5,8,0,0,0,2026-06-16T04:52:22.608893
0,5,9,2,0,2,2026-06-16T04:52:23.826864
0,5,10,0,0,0,2026-06-16T04:52:36.486824
0,6,1,3,0,3,2026-06-16T04:52:38.095380
0,6,2,3,0,3,2026-06-16T04:52:53.199242
0,6,3,3,0,3,2026-06-16T04:52:54.611962
0,6,4,3,0,3,2026-06-16T04:52:56.681274
0,6,5,3,0,3,2026-06-16T04:52:58.290951
0,6,6,3,0,3,2026-06-16T04:52:59.741144
0,6,7,3,0,3,2026-06-16T04:53:00.925391
0,6,8,3,0,3,2026-06-16T04:53:02.124737
0,6,9,3,0,3,2026-06-16T04:53:03.917222
0,6,10,3,0,3,2026-06-16T04:53:05.729942
0,7,1,4,0,4,2026-06-16T04:53:07.519656
0,7,2,4,0,4,2026-06-16T04:53:08.741609
0,7,3,4,0,4,2026-06-16T04:53:09.948289
0,7,4,4,0,4,2026-06-16T04:53:11.955675
0,7,5,4,0,4,2026-06-16T04:53:13.985023
0,7,6,4,0,4,2026-06-16T04:53:15.217705
0,7,7,4,0,4,2026-06-16T04:53:16.415285
0,7,8,4,0,4,2026-06-16T04:53:18.209042
0,7,9,4,0,4,2026-06-16T04:53:20.232139
0,7,10,4,0,4,2026-06-16T04:53:28.116295
0,8,1,3,0,3,2026-06-16T04:53:29.534430
0,8,2,3,0,3,2026-06-16T04:53:31.338511
0,8,3,3,0,3,2026-06-16T04:53:32.944150
0,8,4,4,0,4,2026-06-16T04:53:34.143608
0,8,5,3,0,3,2026-06-16T04:53:35.767928
0,8,6,3,0,3,2026-06-16T04:53:37.640379
0,8,7,3,0,3,2026-06-16T04:53:38.809585
0,8,8,3,0,3,2026-06-16T04:53:40.629129
0,8,9,3,0,3,2026-06-16T04:53:42.036315
0,8,10,3,0,3,2026-06-16T04:53:49.980773
0,9,1,2,0,2,2026-06-16T04:53:55.985588
0,9,2,2,0,2,2026-06-16T04:53:58.196777
0,9,3,2,0,2,2026-06-16T04:53:59.615942
0,9,4,2,0,2,2026-06-16T04:54:01.091281
