persona_id,question_id,run_index,rating,failures,response,collected_at
0,1,1,4,0,4,2026-06-16T04:37:46.439042
0,1,2,3,0,3,2026-06-16T04:37:47.864798
0,1,3,4,0,4,2026-06-16T04:37:49.689138
0,1,4,4,0,4,2026-06-16T04:37:51.106083
0,1,5,4,0,4,2026-06-16T04:37:52.317157
0,1,6,3,0,3,2026-06-16T04:37:54.132561
0,1,7,3,0,3,2026-06-16T04:37:55.331634
0,1,8,4,0,4,2026-06-16T04:37:57.163971
0,1,9,3,0,3,2026-06-16T04:38:04.338304
0,1,10,3,0,3,2026-06-16T04:38:05.745104
0,2,1,4,0,4,2026-06-16T04:38:07.150661
0,2,2,4,0,4,2026-06-16T04:38:08.571983
0,2,3,4,0,4,2026-06-16T04:38:09.791390
0,2,4,4,0,4,2026-06-16T04:38:17.030444
0,2,5,4,0,4,2026-06-16T04:38:19.235176
0,2,6,4,0,4,2026-06-16T04:38:20.832706
0,2,7,4,0,4,2026-06-16T04:38:22.651064
0,2,8,4,0,4,2026-06-16T04:38:30.565298
0,2,9,4,0,4,2026-06-16T04:38:32.773506
0,2,10,4,0,4,2026-06-16T04:38:34.457063
0,3,1,3,0,3,2026-06-16T04:38:36.471796
0,3,2,3,0,3,2026-06-16T04:38:39.109420
0,3,3,0,0,0,2026-06-16T04:38:40.903759
0,3,4,0,0,0,2026-06-16T04:38:42.708586
0,3,5,1,0,1,2026-06-16T04:38:44.307581
0,3,6,3,0,3,2026-06-16T04:38:45.715277
0,3,7,3,0,3,2026-06-16T04:38:47.125204
0,3,8,2,0,2,2026-06-16T04:38:49.129116
0,3,9,1,0,1,2026-06-16T04:38:50.367484
0,3,10,1,0,1,2026-06-16T04:38:53.940148
0,4,1,2,0,2,2026-06-16T04:38:55.554138
0,4,2,3,0,3,2026-06-16T04:38:56.762850
0,4,3,2,0,2,2026-06-16T04:38:58.009722
0,4,4,2,0,2,2026-06-16T04:39:00.027253
0,4,5,2,0,2,2026-06-16T04:39:01.424654
0,4,6,2,0,2,2026-06-16T04:39:03.236876
0,4,7,2,0,2,2026-06-16T04:39:04.839240
0,4,8,2,0,2,2026-06-16T04:39:06.032079
0,4,9,2,0,2,2026-06-16T04:39:07.636137
0,4,10,2,0,2,2026-06-16T04:39:10.529649
0,5,1,0,0,0,2026-06-16T04:39:11.742990
0,5,2,0,0,0,2026-06-16T04:39:13.147622
0,5,3,0,0,0,2026-06-16T04:39:21.053114
0,5,4,0,0,0,2026-06-16T04:39:22.844188
0,5,5,0,0,0,2026-06-16T04:39:24.257696
0,5,6,0,0,0,2026-06-16T04:39:25.872797
0,5,7,0,0,0,2026-06-16T04:39:33.104247
0,5,8,3,0,3,2026-06-16T04:39:35.105951
0,5,9,0,0,0,2026-06-16T04:39:36.719946
0,5,10,0,0,0,2026-06-16T04:39:37.922307
0,6,1,3,0,3,2026-06-16T04:39:45.107076
0,6,2,4,0,4,2026-06-16T04:39:47.312001
0,6,3,4,0,4,2026-06-16T04:39:48.715486
0,6,4,3,0,3,2026-06-16T04:39:49.912129
0,6,5,3,0,3,2026-06-16T04:39:51.519799
0,6,6,3,0,3,2026-06-16T04:39:53.323024
0,6,7,4,0,4,2026-06-16T04:39:54.732275
0,6,8,4,0,4,2026-06-16T04:39:55.942444
0,6,9,4,0,4,2026-06-16T04:39:57.347739
0,6,10,4,0,4,2026-06-16T04:40:05.378261
0,7,1,4,0,4,2026-06-16T04:40:07.582328
0,7,2,4,0,4,2026-06-16T04:40:08.786354
0,7,3,4,0,4,2026-06-16T04:40:10.394303
0,7,4,4,0,4,2026-06-16T04:40:11.814855
0,7,5,4,0,4,2026-06-16T04:40:18.335197
0,7,6,4,0,4,2026-06-16T04:40:25.553132
0,7,7,4,0,4,2026-06-16T04:40:26.553257
0,7,8,4,0,4,2026-06-16T04:40:28.345451
0,7,9,4,0,4,2026-06-16T04:40:29.551442
0,7,10,4,0,4,2026-06-16T04:40:36.627983
0,8,1,3,0,3,2026-06-16T04:40:43.865722
0,8,2,3,0,3,2026-06-16T04:40:45.328580
0,8,3,3,0,3,2026-06-16T04:40:46.347215
0,8,4,3,0,3,2026-06-16T04:40:47.887357
0,8,5,3,0,3,2026-06-16T04:40:49.502433
0,8,6,3,0,3,2026-06-16T04:40:56.062442
0,8,7,3,0,3,2026-06-16T04:40:57.923717
0,8,8,3,0,3,2026-06-16T04:40:59.748422
0,8,9,3,0,3,2026-06-16T04:41:01.558270
0,8,10,3,0,3,2026-06-16T04:41:02.773225
0,9,1,2,0,2,2026-06-16T04:41:04.388299
0,9,2,1,0,1,2026-06-16T04:41:06.006305
