question_id,run_index,rating,failures,response,collected_at
1,1,5,0,5,2026-06-17T08:00:26.652269
1,2,5,0,5,2026-06-17T08:00:27.447416
1,3,5,0,5,2026-06-17T08:00:29.455801
1,4,5,0,5,2026-06-17T08:00:30.246287
1,5,5,0,5,2026-06-17T08:00:31.045379
1,6,5,0,5,2026-06-17T08:00:32.041150
1,7,5,0,5,2026-06-17T08:00:39.245159
1,8,5,0,5,2026-06-17T08:00:41.061615
1,9,5,0,5,2026-06-17T08:00:42.456349
1,10,5,0,5,2026-06-17T08:00:43.267323
2,1,5,0,5,2026-06-17T08:00:50.390353
2,2,5,0,5,2026-06-17T08:00:52.007652
2,3,5,0,5,2026-06-17T08:00:53.002020
2,4,5,0,5,2026-06-17T08:00:53.804503
2,5,5,0,5,2026-06-17T08:00:55.806904
2,6,5,0,5,2026-06-17T08:01:02.312886
2,7,5,0,5,2026-06-17T08:01:04.334806
2,8,5,0,5,2026-06-17T08:01:05.529277
2,9,5,0,5,2026-06-17T08:01:07.527355
2,10,5,0,5,2026-06-17T08:01:09.944197
3,1,3,0,3,2026-06-17T08:01:11.764163
3,2,3,0,3,2026-06-17T08:01:12.967657
3,3,3,0,3,2026-06-17T08:01:20.244077
3,4,3,0,3,2026-06-17T08:01:22.267943
3,5,3,0,3,2026-06-17T08:01:23.072979
3,6,3,0,3,2026-06-17T08:01:24.680263
3,7,3,0,3,2026-06-17T08:01:26.264672
3,8,3,0,3,2026-06-17T08:01:27.665798
3,9,3,0,3,2026-06-17T08:01:29.265345
3,10,3,0,3,2026-06-17T08:01:30.067778
4,1,3,0,3,2026-06-17T08:01:31.478540
4,2,3,0,3,2026-06-17T08:01:32.485919
4,3,3,0,3,2026-06-17T08:01:34.094516
4,4,3,0,3,2026-06-17T08:01:35.507532
4,5,3,0,3,2026-06-17T08:01:37.106855
4,6,3,0,3,2026-06-17T08:01:44.258575
4,7,3,0,3,2026-06-17T08:01:46.895398
4,8,2,0,2,2026-06-17T08:01:48.503335
4,9,3,0,3,2026-06-17T08:01:49.914498
4,10,3,0,3,2026-06-17T08:01:56.448672
5,1,2,0,2,2026-06-17T08:01:58.877313
5,2,2,0,2,2026-06-17T08:02:00.693561
5,3,2,0,2,2026-06-17T08:02:07.904417
5,4,2,0,2,2026-06-17T08:02:08.929289
5,5,2,0,2,2026-06-17T08:02:10.356835
5,6,2,0,2,2026-06-17T08:02:11.360780
5,7,2,0,2,2026-06-17T08:02:12.563297
5,8,2,0,2,2026-06-17T08:02:19.809329
5,9,2,0,2,2026-06-17T08:02:21.407439
5,10,2,0,2,2026-06-17T08:02:22.606315
6,1,5,0,5,2026-06-17T08:02:23.820887
6,2,5,0,5,2026-06-17T08:02:30.368762
6,3,5,0,5,2026-06-17T08:02:31.159513
6,4,5,0,5,2026-06-17T08:02:32.784094
6,5,5,0,5,2026-06-17T08:02:33.578831
6,6,5,0,5,2026-06-17T08:02:34.375152
6,7,5,0,5,2026-06-17T08:02:35.788359
6,8,5,0,5,2026-06-17T08:02:37.187958
6,9,5,0,5,2026-06-17T08:02:38.592964
6,10,5,0,5,2026-06-17T08:02:39.800655
7,1,5,0,5,2026-06-17T08:02:40.804214
7,2,5,0,5,2026-06-17T08:02:42.015000
7,3,5,0,5,2026-06-17T08:02:48.604001
7,4,5,0,5,2026-06-17T08:02:51.250203
7,5,5,0,5,2026-06-17T08:02:53.064414
7,6,5,0,5,2026-06-17T08:02:54.468980
7,7,5,0,5,2026-06-17T08:03:01.680318
7,8,5,0,5,2026-06-17T08:03:03.300708
7,9,5,0,5,2026-06-17T08:03:05.105041
7,10,5,0,5,2026-06-17T08:03:06.292735
8,1,4,0,4,2026-06-17T08:03:13.517382
8,2,4,0,4,2026-06-17T08:03:15.719422
8,3,4,0,4,2026-06-17T08:03:16.698814
8,4,4,0,4,2026-06-17T08:03:17.681789
8,5,4,0,4,2026-06-17T08:03:18.690285
8,6,4,0,4,2026-06-17T08:03:25.260775
8,7,4,0,4,2026-06-17T08:03:26.691144
8,8,4,0,4,2026-06-17T08:03:28.100377
8,9,4,0,4,2026-06-17T08:03:28.899655
8,10,4,0,4,2026-06-17T08:03:30.726943
9,1,2,0,2,2026-06-17T08:03:37.271693
9,2,2,0,2,2026-06-17T08:03:39.075142
9,3,2,0,2,2026-06-17T08:03:40.682676
